person_id,year,name,age,age_group,gender,ethnicity,marital_status,education_level,employment_status,num_children,disability_flag,primary_language,immigration_status,housing_tenure,annual_income_bracket,socio_economic_status,household_type,overcrowding_flag,damp_and_mould,single_parent_flag,council_tax_arrears,eviction_flag,history_temp_accommodation,temp_accommodation_status,familiar_domestic_abuse_flag,social_worker_involvement,youth_justice_history,school_attendance,future_homeless,risk_score
f3c6443f,2024,Jose Allen,39,35‑44,Female,White‑British,Single,GCSE/O‑Level,Employed‑full‑time,0,0,English,Asylum seeker,Owner‑occupied,£45‑60k,Medium,Private,0,0,0,0,0,0,None,0,0,0,N/A,1,0.02
0e9bcc96,2024,Jeffrey Mendez,16,0‑17,Male,White‑Other,Widowed,A‑Level,Retired,1,0,Mandarin,Settled,Owner‑occupied,£30‑45k,Low,Private,0,0,0,0,0,True,Supported housing,0,0,1,Full,0,0.17
b528331f,2024,Jason Beck,10,0‑17,Male,East‑Asian,Single,No formal,Student,0,0,English,British citizen,Private rented,£10‑20k,High,Public,1,0,0,0,0,0,None,0,0,0,Partial,0,0.07
465d6d1b,2024,William Jones,25,25‑34,Male,White‑British,Single,GCSE/O‑Level,Employed‑full‑time,0,0,English,Refugee,Owner‑occupied,£20‑30k,Medium,Public,0,0,1,0,0,0,None,0,0,0,N/A,0,0.07
3176e329,2024,Katie Mcneil,52,45‑54,Male,White‑British,Single,GCSE/O‑Level,Employed‑full‑time,2,0,English,British citizen,Owner‑occupied,£45‑60k,High,Public,0,1,0,1,0,0,None,0,0,0,N/A,0,0.12000000000000001
fcbb3260,2024,Jeanette Harrison,37,35‑44,Female,White‑British,Divorced,GCSE/O‑Level,Employed‑full‑time,2,0,Polish,Pre‑settled,Owner‑occupied,£45‑60k,High,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
b6cddb80,2024,Veronica King,52,45‑54,Female,South‑Asian,Single,Undergraduate,Employed‑full‑time,0,0,English,Settled,Owner‑occupied,<£10k,High,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
483f39c3,2024,Richard Cooper,63,55‑64,Female,South‑Asian,Single,GCSE/O‑Level,Disabled‑not‑working,2,0,English,Settled,Private rented,£30‑45k,Medium,Public,0,0,0,0,0,True,Hostel,0,0,0,N/A,0,0.12000000000000001
863fc770,2024,Lori Ingram,28,25‑34,Female,White‑British,Single,No formal,Employed‑full‑time,1,0,Other,British citizen,Social housing,£20‑30k,Medium,Private,0,0,0,0,0,1,None,1,0,0,N/A,0,0.12000000000000001
06fa54d7,2024,Evelyn Williams,51,45‑54,Male,Mixed,Divorced,Vocational,Retired,0,0,English,British citizen,Private rented,£20‑30k,Low,Public,0,0,0,0,0,0,None,0,1,0,N/A,0,0.07
cd49b828,2024,Robin Thompson,24,18‑24,Male,East‑Asian,Married/Civil partnership,Postgraduate,Disabled‑not‑working,0,0,Mandarin,Other,Private rented,£45‑60k,Low,Public,0,0,0,0,1,0,None,0,0,0,N/A,1,0.07
2cc60e30,2024,Julie Dominguez,36,35‑44,Male,White‑Other,Married/Civil partnership,GCSE/O‑Level,Employed‑full‑time,0,0,English,Refugee,Private rented,<£10k,Low,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
1b04ad6d,2024,Robin Brown,34,25‑34,Female,White‑British,Single,A‑Level,Disabled‑not‑working,1,0,Mandarin,British citizen,Private rented,£20‑30k,Low,Private,0,1,0,0,0,True,Supported housing,0,0,0,N/A,0,0.17
0c11187f,2024,Judith Carter,19,18‑24,Male,Black‑Caribbean,Single,No formal,Student,0,0,English,British citizen,Social housing,£30‑45k,Low,Private,0,0,0,0,0,0,None,0,0,1,N/A,1,0.07
51e93f01,2024,Curtis Williams,36,35‑44,Male,Black‑African,Single,GCSE/O‑Level,Employed‑part‑time,3,0,English,British citizen,Owner‑occupied,£20‑30k,High,Private,0,1,1,1,1,True,Hostel,0,0,0,N/A,1,0.32000000000000006
9bdcfa97,2024,Kaylee Hays,20,18‑24,Male,South‑Asian,Married/Civil partnership,GCSE/O‑Level,Unemployed,2,0,Mandarin,British citizen,Owner‑occupied,£30‑45k,Medium,Public,1,0,0,0,0,0,None,0,0,0,N/A,0,0.07
1e13e5c0,2024,Dawn Mullins,28,25‑34,Male,White‑British,Married/Civil partnership,GCSE/O‑Level,Student,0,0,English,British citizen,Social housing,£45‑60k,Low,Private,0,0,0,1,0,0,None,0,0,0,N/A,0,0.07
71f4a3fa,2024,Howard Norman,29,25‑34,Male,Black‑Caribbean,Single,GCSE/O‑Level,Employed‑full‑time,2,0,English,Asylum seeker,Social housing,£20‑30k,Medium,Public,0,0,0,0,0,True,B&B,0,0,0,N/A,0,0.12000000000000001
9ed76828,2024,Evelyn Martinez,35,35‑44,Female,Other,Single,GCSE/O‑Level,Student,3,0,Mandarin,British citizen,Owner‑occupied,£10‑20k,Medium,Private,0,0,0,0,0,0,None,0,1,0,N/A,0,0.07
5200a5e8,2024,Steve Paul,32,25‑34,Female,White‑British,Single,Undergraduate,Student,0,1,Other,British citizen,Owner‑occupied,£45‑60k,Low,Private,0,0,0,1,0,0,None,0,0,0,N/A,0,0.07
23e4838f,2024,Jasmine Beltran,43,35‑44,Non‑binary,White‑British,Single,Postgraduate,Employed‑full‑time,1,1,English,British citizen,Private rented,£30‑45k,Medium,Private,0,0,0,0,0,True,B&B,1,0,0,N/A,0,0.17
9832214b,2024,Jonathan Glass MD,28,25‑34,Female,South‑Asian,Single,GCSE/O‑Level,Unemployed,2,1,English,Pre‑settled,Social housing,£30‑45k,High,Public,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
01d07ac9,2024,Monica Miller,47,45‑54,Male,White‑British,Single,A‑Level,Employed‑full‑time,1,0,English,British citizen,Owner‑occupied,<£10k,Low,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
72a46589,2024,Samantha Gardner,23,18‑24,Non‑binary,Other,Single,Undergraduate,Employed‑full‑time,1,0,English,British citizen,Social housing,£30‑45k,Low,Public,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
baf047c3,2024,Bobby Guerrero,30,25‑34,Male,White‑British,Married/Civil partnership,Undergraduate,Disabled‑not‑working,0,1,Polish,British citizen,Owner‑occupied,£20‑30k,Low,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
83aa6140,2024,Lance Simmons,40,35‑44,Female,South‑Asian,Married/Civil partnership,Vocational,Employed‑full‑time,0,0,Arabic,British citizen,Owner‑occupied,£20‑30k,Low,Private,0,0,0,0,0,True,B&B,0,0,0,N/A,0,0.12000000000000001
3548ed16,2024,Heather Williams,33,25‑34,Female,Other,Cohabiting,GCSE/O‑Level,Employed‑part‑time,0,0,Other,British citizen,Social housing,£10‑20k,Low,Private,1,0,0,0,0,0,None,1,0,0,N/A,0,0.12000000000000001
a169e77c,2024,Heather Bolton,45,45‑54,Female,White‑British,Single,GCSE/O‑Level,Employed‑full‑time,2,0,Mandarin,Settled,Private rented,£20‑30k,Medium,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
0ecede99,2024,William Gould,45,45‑54,Female,White‑British,Married/Civil partnership,Vocational,Retired,1,0,English,Other,Owner‑occupied,>£60k,High,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
894dd00e,2024,Mark Cox,27,25‑34,Female,White‑British,Cohabiting,A‑Level,Disabled‑not‑working,1,0,English,British citizen,Owner‑occupied,£10‑20k,Medium,Private,0,0,1,0,0,0,None,1,0,0,N/A,0,0.12000000000000001
615c10d4,2024,Meghan Cisneros,55,55‑64,Male,White‑British,Single,A‑Level,Retired,1,0,English,Pre‑settled,Owner‑occupied,>£60k,Medium,Private,0,1,0,0,0,0,None,0,0,0,N/A,0,0.07
e495c340,2024,Lawrence Harrington,15,0‑17,Male,Black‑African,Married/Civil partnership,A‑Level,Employed‑part‑time,1,0,English,British citizen,Owner‑occupied,£45‑60k,Medium,Private,0,0,0,0,0,0,None,1,1,0,Full,0,0.12000000000000001
b1ec1c15,2024,Austin Osborne,37,35‑44,Male,Other,Married/Civil partnership,A‑Level,Employed‑part‑time,1,0,English,British citizen,Owner‑occupied,£30‑45k,High,Public,0,0,1,0,0,0,None,0,0,0,N/A,0,0.07
3163f5f2,2024,James Bradley,68,65+,Male,Black‑Caribbean,Cohabiting,GCSE/O‑Level,Disabled‑not‑working,0,1,Mandarin,Asylum seeker,Owner‑occupied,<£10k,High,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
e5c6baf0,2024,Meghan Rush,53,45‑54,Male,Other,Single,Vocational,Employed‑full‑time,1,1,English,British citizen,Owner‑occupied,>£60k,Medium,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
b847b580,2024,Phillip Berry,69,65+,Non‑binary,White‑British,Single,Vocational,Student,0,1,English,British citizen,Owner‑occupied,>£60k,Low,Private,0,0,0,0,0,0,None,0,0,0,N/A,0,0.02
